27,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=583,奥精医疗科技股份有限公司,1,http://static.sse.com.cn/stock/information/c/202012/1b1f14e29d154d669a29cc9a7ef7d159.pdf,8-1 发行人及保荐机构第三轮回复意见,688613.SH,奥精医疗,三轮反馈回复,688613.SH_奥精医疗_三轮反馈回复,2020-12-25
28,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=583,奥精医疗科技股份有限公司,1,http://static.sse.com.cn/stock/information/c/202011/a62c2b7cf8184d91bf6dd40547f0e927.pdf,8-1 发行人及保荐机构第二轮回复意见,688613.SH,奥精医疗,二轮反馈回复,688613.SH_奥精医疗_二轮反馈回复,2020-11-05
29,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=583,奥精医疗科技股份有限公司,1,http://static.sse.com.cn/stock/information/c/202009/2b9d549485b34b33ba04363eac9887d0.pdf,8-1 发行人及保荐机构回复意见(豁免披露版),688613.SH,奥精医疗,一轮反馈回复,688613.SH_奥精医疗_一轮反馈回复,2020-09-04
30,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=209,百奥泰生物制药股份有限公司,1,http://static.sse.com.cn/stock/information/c/201910/b25d6b1c378648928ceb45f667004f6b.pdf,8-1 百奥泰生物制药股份有限公司及中国国际金融股份有限公司关于第三轮审核问询函的回复,688177.SH,百奥泰,三轮反馈回复,688177.SH_百奥泰_三轮反馈回复,2019-10-27
31,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=209,百奥泰生物制药股份有限公司,1,http://static.sse.com.cn/stock/information/c/201909/6f5b5134a5c942f5b6d0f4e9c01147dc.pdf,8-1 百奥泰生物制药股份有限公司及中国国际金融股份有限公司关于第二轮审核问询函的回复,688177.SH,百奥泰,二轮反馈回复,688177.SH_百奥泰_二轮反馈回复,2019-09-29
32,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=209,百奥泰生物制药股份有限公司,1,http://static.sse.com.cn/stock/information/c/201909/413c0449358047b9a0ea5e4a61696f06.pdf,8-1 百奥泰生物制药股份有限公司及中国国际金融股份有限公司关于审核问询函的回复,688177.SH,百奥泰,一轮反馈回复,688177.SH_百奥泰_一轮反馈回复,2019-09-03
33,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=844,百济神州有限公司,1,http://static.sse.com.cn/stock/information/c/202106/4a70a23635854791a841358a7f9dcb3b.pdf,8-1 发行人及保荐机构关于第二轮问询函回复意见,688235.SH,百济神州-U,二轮反馈回复,688235.SH_百济神州-U_二轮反馈回复,2021-06-01
34,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=844,百济神州有限公司,1,http://static.sse.com.cn/stock/information/c/202105/9b16d71584d549338b1f2a02bb3c9cf9.pdf,8-1 发行人及保荐机构回复意见,688235.SH,百济神州-U,一轮反馈回复,688235.SH_百济神州-U_一轮反馈回复,2021-05-14
35,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=555,邦彦技术股份有限公司,1,http://static.sse.com.cn/stock/information/c/202011/add5937828ac4c6489a6618725d0064c.pdf,8-1-2 发行人及保荐机构关于第二轮审核问询函的回复意见,688132.SH,邦彦技术,二轮反馈回复,688132.SH_邦彦技术_二轮反馈回复,2020-11-02
36,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=555,邦彦技术股份有限公司,1,http://static.sse.com.cn/stock/information/c/202009/2556df4c918d44cf8b3e37e341fd4db7.pdf,8-1 发行人及保荐机构回复意见,688132.SH,邦彦技术,一轮反馈回复,688132.SH_邦彦技术_一轮反馈回复,2020-09-16
37,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=79,北京安博通科技股份有限公司,1,http://static.sse.com.cn/stock/information/c/201906/18075921758c49fa987b2d4464f0e618.pdf,8-1 发行人及保荐机构关于四轮问询函的回复意见,688168.SH,安博通,四轮反馈回复,688168.SH_安博通_四轮反馈回复,2019-06-28
38,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=79,北京安博通科技股份有限公司,1,http://static.sse.com.cn/stock/information/c/201906/66c244026f694802b5f62042ce00865a.pdf,8-1 发行人及保荐机构关于三轮问询函的回复意见,688168.SH,安博通,三轮反馈回复,688168.SH_安博通_三轮反馈回复,2019-06-25
39,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=79,北京安博通科技股份有限公司,1,http://static.sse.com.cn/stock/information/c/201905/e4ba73eea0de4ff08984d60d42e06b8e.pdf,8-1 发行人及保荐机构关于二轮问询函的回复意见,688168.SH,安博通,二轮反馈回复,688168.SH_安博通_二轮反馈回复,2019-05-23
